"transaction_id","amount","transaction_size"
38454,"136.46","Medium"
38455,"223.22","Medium"
38456,"39.39","Small"
38457,"246.84","Medium"
38458,"78.99","Medium"
38459,"551.7158468424732","Large"
38460,"205.46","Medium"
38461,"299.3","Medium"
38462,"171.17","Medium"
38463,"117.62","Medium"
38464,"46.54","Small"
38465,"162.78","Medium"
38466,"325.73","Medium"
38467,"161.39","Medium"
38468,"215.61","Medium"
38469,"302.24","Medium"
38470,"364.07","Medium"
38471,"371.65","Medium"
38472,"37.79","Small"
38473,"178.02","Medium"
38474,"271.43","Medium"
38475,"256.43","Medium"
38476,"118.53","Medium"
38477,"169.29","Medium"
38478,"273.09","Medium"
38479,"57.81","Medium"
38480,"326.66","Medium"
38481,"176.76","Medium"
38482,"81.43","Medium"
38483,"840.9111583104913","Large"
38484,"97.48","Medium"
38485,"325.96","Medium"
38486,"364.33","Medium"
38487,"95.54","Medium"
38488,"277.33","Medium"
38489,"5.93","Small"
38490,"224.17","Medium"
38491,"228.47","Medium"
38492,"170.66","Medium"
38493,"262.96","Medium"
38494,"159.6","Medium"
38495,"250.08","Medium"
38496,"245.86","Medium"
38497,"303.27","Medium"
38498,"154.02","Medium"
38499,"154","Medium"
38500,"92.19","Medium"
38501,"400.55","Medium"
38502,"385.87","Medium"
38503,"404.77","Medium"
38504,"160.35","Medium"
38505,"247.39","Medium"
38506,"126.4","Medium"
38507,"121.26","Medium"
38508,"247.05","Medium"
38509,"266.06","Medium"
38510,"278.89","Medium"
38511,"200.27","Medium"
38512,"202.32","Medium"
38513,"163.65","Medium"
38514,"119.76","Medium"
38515,"346.9","Medium"
38516,"20.18","Small"
38517,"352.7","Medium"
38518,"103","Medium"
38519,"161.68","Medium"
38520,"237.19","Medium"
38521,"297.73","Medium"
38522,"218.31","Medium"
38523,"133.83","Medium"
38524,"372.8","Medium"
38525,"62.93","Medium"
38526,"156.33","Medium"
38527,"177.1","Medium"
38528,"309.7","Medium"
38529,"211.06","Medium"
38530,"163.03","Medium"
38531,"270.35","Medium"
38532,"7.88","Small"
38533,"50.71","Medium"
38534,"201.75","Medium"
38535,"207.2","Medium"
38536,"97.72","Medium"
38537,"34.56","Small"
38538,"86.07","Medium"
38539,"204.38","Medium"
38540,"297.18","Medium"
38541,"139.47","Medium"
38542,"247.42","Medium"
38543,"283.03","Medium"
38544,"49.43","Small"
38545,"25.76","Small"
38546,"94.33","Medium"
38547,"311.21","Medium"
38548,"252.65","Medium"
38549,"280.81","Medium"
38550,"5.43","Small"
38551,"231.86","Medium"
38552,"101.85","Medium"
38553,"274.98","Medium"
38554,"198.46","Medium"
38555,"126.22","Medium"
38556,"46.68","Small"
38557,"249.32","Medium"
38558,"187.28","Medium"
38559,"226.02","Medium"
38560,"17.57","Small"
38561,"156.34","Medium"
38562,"181.32","Medium"
38563,"512.32","Large"
38564,"278.3","Medium"
38565,"418.66","Medium"
38566,"93.88","Medium"
38567,"250.64","Medium"
38568,"480.43066603664994","Medium"
38569,"169.66","Medium"
38570,"174.59","Medium"
38571,"259.68","Medium"
38572,"210.56","Medium"
38573,"143.24","Medium"
38574,"203.47","Medium"
38575,"65.83","Medium"
38576,"211.26","Medium"
38577,"72.05","Medium"
38578,"361.97","Medium"
38579,"287","Medium"
38580,"256.69","Medium"
38581,"284.03","Medium"
38582,"1969.4573392570007","Large"
38583,"171.35","Medium"
38584,"315.54","Medium"
38585,"277.91","Medium"
38586,"287.57","Medium"
38587,"327.22","Medium"
38588,"32.34","Small"
38589,"162.71","Medium"
38590,"197.32","Medium"
38591,"187.11","Medium"
38592,"220.38","Medium"
38593,"178.93","Medium"
38594,"172.36","Medium"
38595,"375.36","Medium"
38596,"576.0434249138386","Large"
38597,"105.84","Medium"
38598,"177.43","Medium"
38599,"307.91","Medium"
38600,"402.29","Medium"
38601,"361.82","Medium"
38602,"17.21","Small"
38603,"403.65","Medium"
38604,"277.76","Medium"
38605,"64.14","Medium"
38606,"610.9810016956521","Large"
38607,"223.24","Medium"
38608,"379.9","Medium"
38609,"177.34","Medium"
38610,"121.55","Medium"
38611,"296.6","Medium"
38612,"131.72","Medium"
38613,"273.54","Medium"
38614,"297.34","Medium"
38615,"166.56","Medium"
38616,"42.03","Small"
38617,"143.74","Medium"
38618,"290.69","Medium"
38619,"95.85","Medium"
38620,"108.36","Medium"
38621,"97.21","Medium"
38622,"270.47","Medium"
38623,"81.12","Medium"
38624,"368.47","Medium"
38625,"86.06","Medium"
38626,"304.16","Medium"
38627,"320.86","Medium"
38628,"167.46","Medium"
38629,"98.07","Medium"
38630,"261.64","Medium"
38631,"289.8","Medium"
38632,"299.88","Medium"
38633,"231.21","Medium"
38634,"45.58","Small"
38635,"52.92","Medium"
38636,"78.53","Medium"
38637,"244.45","Medium"
38638,"72.02","Medium"
38639,"78.17","Medium"
38640,"207.82","Medium"
38641,"122.69","Medium"
38642,"119.05","Medium"
38643,"163.91","Medium"
38644,"59.22","Medium"
38645,"145.9","Medium"
38646,"70.36","Medium"
38647,"117.45","Medium"
38648,"224.34","Medium"
38649,"185.84","Medium"
38650,"297.04","Medium"
38651,"203.52","Medium"
38652,"116.52","Medium"
38653,"263.72","Medium"
38654,"169.17","Medium"
38655,"130.11","Medium"
38656,"261.91","Medium"
38657,"47.19","Small"
38658,"252.3371168089721","Medium"
38659,"54.34","Medium"
38660,"24.55","Small"
38661,"89.19","Medium"
38662,"24.24","Small"
38663,"106.29","Medium"
38664,"155.75","Medium"
38665,"64.35","Medium"
38666,"317.87","Medium"
38667,"161.61","Medium"
38668,"65.34","Medium"
38669,"200.78","Medium"
38670,"185.31","Medium"
38671,"228.78","Medium"
38672,"21.97","Small"
38673,"265.12","Medium"
38674,"223.12","Medium"
38675,"108.91","Medium"
38676,"273.08","Medium"
38677,"133.69","Medium"
38678,"208.55","Medium"
38679,"132.64","Medium"
38680,"64.02","Medium"
38681,"67.06","Medium"
38682,"343.09","Medium"
38683,"228.88","Medium"
38684,"328.79","Medium"
38685,"231.75","Medium"
38686,"220.02","Medium"
38687,"128.19","Medium"
38688,"282.71","Medium"
38689,"308.14","Medium"
38690,"445.67","Medium"
38691,"217.27","Medium"
38692,"206.08","Medium"
38693,"285.24","Medium"
38694,"168.8","Medium"
38695,"259.79","Medium"
38696,"288.57","Medium"
38697,"225.65","Medium"
38698,"228","Medium"
38699,"65.04","Medium"
38700,"255.56","Medium"
38701,"59.06","Medium"
38702,"100.18","Medium"
38703,"245.99","Medium"
38704,"260.83","Medium"
38705,"214.5","Medium"
38706,"354.22","Medium"
38707,"189.42","Medium"
38708,"90.12","Medium"
38709,"48.03","Small"
38710,"126.91","Medium"
38711,"13.9","Small"
38712,"296.94","Medium"
38713,"143.53","Medium"
38714,"68.08","Medium"
38715,"449.76","Medium"
38716,"196.99","Medium"
38717,"171.77","Medium"
38718,"143.85","Medium"
38719,"204.6","Medium"
38720,"196.42","Medium"
38721,"202.8","Medium"
38722,"161.06","Medium"
38723,"70.6","Medium"
38724,"163.68","Medium"
38725,"270.45","Medium"
38726,"120.79","Medium"
38727,"123.35","Medium"
38728,"230.58","Medium"
38729,"51.74","Medium"
38730,"72.68","Medium"
38731,"50.98","Medium"
38732,"238.72","Medium"
38733,"223.04","Medium"
38734,"186.94","Medium"
38735,"85.93","Medium"
38736,"321.7","Medium"
38737,"1262.5674568339282","Large"
38738,"240.73","Medium"
38739,"214.7","Medium"
38740,"221","Medium"
38741,"143.22","Medium"
38742,"206.39","Medium"
38743,"68.45","Medium"
38744,"105.05","Medium"
38745,"255.54","Medium"
38746,"296.09","Medium"
38747,"369.58","Medium"
38748,"11.65","Small"
38749,"289.08","Medium"
38750,"209.44","Medium"
38751,"313.54","Medium"
38752,"96.09","Medium"
38753,"317.4","Medium"
38754,"230.78","Medium"
38755,"309.22","Medium"
38756,"201.05","Medium"
38757,"82.78","Medium"
38758,"220.88","Medium"
38759,"257.22","Medium"
38760,"64.88","Medium"
38761,"224.28","Medium"
38762,"114.74","Medium"
38763,"135.76","Medium"
38764,"388.61","Medium"
38765,"197.5","Medium"
38766,"179.67","Medium"
38767,"226.72","Medium"
38768,"179.73","Medium"
38769,"113.3","Medium"
38770,"180.9","Medium"
38771,"97.48","Medium"
38772,"282.99","Medium"
38773,"194.03","Medium"
38774,"236.77","Medium"
38775,"185.13","Medium"
38776,"113.89","Medium"
38777,"186.92","Medium"
38778,"351.6","Medium"
38779,"263.99","Medium"
38780,"357.89","Medium"
38781,"270.38","Medium"
38782,"272.24","Medium"
38783,"276.64","Medium"
38784,"195.16","Medium"
38785,"277.76","Medium"
38786,"93.83","Medium"
38787,"254.37","Medium"
38788,"255.93","Medium"
38789,"161.82","Medium"
38790,"230.68","Medium"
38791,"204.88","Medium"
38792,"82.07","Medium"
38793,"266.7","Medium"
38794,"179.58","Medium"
38795,"154.12","Medium"
38796,"147.02","Medium"
38797,"258.43","Medium"
38798,"296.75","Medium"
38799,"134.29","Medium"
38800,"380.51","Medium"
38801,"276.94","Medium"
38802,"268.79","Medium"
38803,"86.27","Medium"
38804,"90.72","Medium"
38805,"193.23","Medium"
38806,"468.68","Medium"
38807,"195.51","Medium"
38808,"255.25","Medium"
38809,"222.56","Medium"
38810,"211.67","Medium"
38811,"274.98","Medium"
38812,"98.47","Medium"
38813,"214.4","Medium"
38814,"268.76","Medium"
38815,"64.02","Medium"
38816,"420.5","Medium"
38817,"161.91","Medium"
38818,"148.4","Medium"
38819,"89.26","Medium"
38820,"208.17","Medium"
38821,"208.89","Medium"
38822,"302.56","Medium"
38823,"94.48","Medium"
38824,"321.16","Medium"
38825,"140.2","Medium"
38826,"369.44","Medium"
38827,"168.31","Medium"
38828,"174.03","Medium"
38829,"307.54","Medium"
38830,"3.07","Small"
38831,"914.174228056478","Large"
38832,"306.21","Medium"
38833,"168.95","Medium"
38834,"188.06","Medium"
38835,"71.03","Medium"
38836,"239.92","Medium"
38837,"97.26","Medium"
38838,"124.53","Medium"
38839,"412.16","Medium"
38840,"126.71","Medium"
38841,"80.91","Medium"
38842,"61.13","Medium"
38843,"167.87","Medium"
38844,"62.94","Medium"
38845,"200.43","Medium"
38846,"371.91","Medium"
38847,"284.85","Medium"
38848,"122.66","Medium"
38849,"58.39","Medium"
38850,"72.53","Medium"
38851,"85.1","Medium"
38852,"170.26","Medium"
38853,"388.02","Medium"
38854,"294.79","Medium"
38855,"303.65","Medium"
38856,"108.01","Medium"
38857,"243.29","Medium"
38858,"182.54","Medium"
38859,"212.69","Medium"
38860,"230.44","Medium"
38861,"52.6","Medium"
38862,"249.53","Medium"
38863,"271.42","Medium"
38864,"304.81","Medium"
38865,"74.88","Medium"
38866,"275.15","Medium"
38867,"42.51","Small"
38868,"158.06","Medium"
38869,"99.38","Medium"
38870,"452.69","Medium"
38871,"185.99","Medium"
38872,"272.37","Medium"
38873,"218.22","Medium"
38874,"292.15","Medium"
38875,"229.11","Medium"
38876,"142.16","Medium"
38877,"183.99","Medium"
38878,"204.93","Medium"
38879,"309.69","Medium"
38880,"265.04","Medium"
38881,"263.3","Medium"
38882,"344.17","Medium"
38883,"104.51","Medium"
38884,"191.89","Medium"
38885,"222.47","Medium"
38886,"246.79","Medium"
38887,"319.22","Medium"
38888,"255.01","Medium"
38889,"311.53","Medium"
38890,"140.38","Medium"
38891,"1920.895143300426","Large"
38892,"221.1","Medium"
38893,"200.97","Medium"
38894,"353.14","Medium"
38895,"250.18","Medium"
38896,"306.18","Medium"
38897,"384.2","Medium"
38898,"274.6","Medium"
38899,"221.31","Medium"
38900,"135.16","Medium"
38901,"280.15","Medium"
38902,"205.27","Medium"
38903,"197.66","Medium"
38904,"112.91","Medium"
38905,"223.49","Medium"
38906,"65.47","Medium"
38907,"339.78","Medium"
38908,"59.25","Medium"
38909,"61.13","Medium"
38910,"201.68","Medium"
38911,"60.93","Medium"
38912,"240.93","Medium"
38913,"216.73","Medium"
38914,"304.03","Medium"
38915,"51.1","Medium"
38916,"67.85","Medium"
38917,"300.18","Medium"
38918,"204.29","Medium"
38919,"318.86","Medium"
38920,"215.74","Medium"
38921,"102.49","Medium"
38922,"155.12","Medium"
38923,"307.41","Medium"
38924,"97.35","Medium"
38925,"407.0866272985456","Medium"
38926,"346.92","Medium"
38927,"257.42","Medium"
38928,"142.63","Medium"
38929,"277.39","Medium"
38930,"83.7","Medium"
38931,"248.95","Medium"
38932,"106.93","Medium"
38933,"55.78","Medium"
38934,"216.33","Medium"
38935,"310.61","Medium"
38936,"50.77","Medium"
38937,"313.78","Medium"
38938,"155.4","Medium"
38939,"245.32","Medium"
38940,"55.78","Medium"
38941,"277.72","Medium"
38942,"106.71","Medium"
38943,"174.83","Medium"
38944,"271.34","Medium"
38945,"102","Medium"
38946,"416.66","Medium"
38947,"370.65","Medium"
38948,"39.87","Small"
38949,"171.86","Medium"
38950,"88.23","Medium"
38951,"112.48","Medium"
38952,"209.6","Medium"
38953,"322.52","Medium"
38954,"150","Medium"
38955,"161.32","Medium"
38956,"220.81","Medium"
38957,"309.27","Medium"
38958,"137.04","Medium"
38959,"178.61","Medium"
38960,"243.54","Medium"
38961,"752.6234425582027","Large"
38962,"281.48","Medium"
38963,"50.65","Medium"
38964,"338.16","Medium"
38965,"317.3","Medium"
38966,"732.1166048446403","Large"
38967,"338.87","Medium"
38968,"208.85","Medium"
38969,"269.92","Medium"
38970,"379.41","Medium"
38971,"304.1","Medium"
38972,"246.81","Medium"
38973,"383.25","Medium"
38974,"156.12","Medium"
38975,"116.73","Medium"
38976,"259.22","Medium"
38977,"115.24","Medium"
38978,"216.05","Medium"
38979,"55.3","Medium"
38980,"191.16","Medium"
38981,"68.96","Medium"
38982,"325.48","Medium"
38983,"129.21","Medium"
38984,"297.36","Medium"
38985,"270.6","Medium"
38986,"288.99","Medium"
38987,"52.9","Medium"
38988,"324.28","Medium"
38989,"124.78","Medium"
38990,"223.38","Medium"
38991,"228.38","Medium"
38992,"257.92","Medium"
38993,"115.01","Medium"
38994,"62.67","Medium"
38995,"261.06","Medium"
38996,"91.21","Medium"
38997,"327.11","Medium"
38998,"240.71","Medium"
38999,"133.38","Medium"
39000,"293.05","Medium"
39001,"263.76","Medium"
39002,"447.42","Medium"
39003,"20.18","Small"
39004,"100.22","Medium"
39005,"265.96","Medium"
39006,"327.88","Medium"
39007,"119.54","Medium"
39008,"214.3","Medium"
39009,"411.78","Medium"
39010,"390.66","Medium"
39011,"327.68","Medium"
39012,"130.77","Medium"
39013,"50.41","Medium"
39014,"258.6","Medium"
39015,"113.03","Medium"
39016,"197.65","Medium"
39017,"333.46","Medium"
39018,"497.85","Medium"
39019,"309.2","Medium"
39020,"241.91","Medium"
39021,"148.47","Medium"
39022,"121.19","Medium"
39023,"295.95","Medium"
39024,"145.11","Medium"
39025,"330.8","Medium"
39026,"453.76","Medium"
39027,"358.49","Medium"
39028,"125.57","Medium"
39029,"119.7","Medium"
39030,"2019.5251749496497","Large"
39031,"110.6","Medium"
39032,"231.15607170417508","Medium"
39033,"365.4","Medium"
39034,"300.81","Medium"
39035,"140.35","Medium"
39036,"164.76","Medium"
39037,"253.51","Medium"
39038,"112.92","Medium"
39039,"281.87","Medium"
39040,"244.93","Medium"
39041,"100.81","Medium"
39042,"288.48","Medium"
39043,"32.97","Small"
39044,"102.27","Medium"
39045,"275.25","Medium"
39046,"397.14","Medium"
39047,"130.56","Medium"
39048,"275.26","Medium"
39049,"147.2","Medium"
39050,"47.15","Small"
39051,"135.13","Medium"
39052,"89.91","Medium"
39053,"121.45","Medium"
39054,"59.75","Medium"
39055,"161.54","Medium"
39056,"236.74","Medium"
39057,"2232.7623388446123","Large"
39058,"310.05","Medium"
39059,"281.45","Medium"
39060,"243.33","Medium"
39061,"290.35","Medium"
39062,"216.23","Medium"
39063,"52.14","Medium"
39064,"85.77","Medium"
39065,"39.58","Small"
39066,"213.22","Medium"
39067,"282.13","Medium"
39068,"378.26","Medium"
39069,"50.56","Medium"
39070,"257.03","Medium"
39071,"265.43","Medium"
39072,"297.82","Medium"
39073,"297.54","Medium"
39074,"164.01","Medium"
39075,"47.1","Small"
39076,"243.12","Medium"
39077,"279.22","Medium"
39078,"121.36","Medium"
39079,"295.4","Medium"
39080,"256.13","Medium"
39081,"259.29","Medium"
39082,"448.27","Medium"
39083,"278.7","Medium"
39084,"456.74","Medium"
39085,"83.81","Medium"
39086,"264.62","Medium"
39087,"244.36","Medium"
39088,"163.83","Medium"
39089,"148.11","Medium"
39090,"52.02","Medium"
39091,"97.01","Medium"
39092,"139.73","Medium"
39093,"197.5","Medium"
39094,"309.2","Medium"
39095,"238.65","Medium"
39096,"14.1","Small"
39097,"306.56","Medium"
39098,"171.59","Medium"
39099,"202.88","Medium"
39100,"273.88","Medium"
39101,"144.54","Medium"
39102,"274.27","Medium"
39103,"183.42","Medium"
39104,"188.87","Medium"
39105,"274.21","Medium"
39106,"218.79","Medium"
39107,"54.23","Medium"
39108,"50.31","Medium"
39109,"143.54","Medium"
39110,"282.35","Medium"
39111,"250.24","Medium"
39112,"224.5","Medium"
39113,"89.2","Medium"
39114,"511.06","Large"
39115,"264.38","Medium"
39116,"293.8","Medium"
39117,"344.62","Medium"
39118,"188.42","Medium"
39119,"222.43","Medium"
39120,"149.5","Medium"
39121,"241.27","Medium"
39122,"265.88","Medium"
39123,"258.11","Medium"
39124,"31.38","Small"
39125,"54.01","Medium"
39126,"251.99","Medium"
39127,"214.88","Medium"
39128,"153.47","Medium"
39129,"119.71","Medium"
39130,"247.79","Medium"
39131,"88.75","Medium"
39132,"323.7","Medium"
39133,"37.99","Small"
39134,"248.08","Medium"
39135,"298.49","Medium"
39136,"194.68","Medium"
39137,"305.26","Medium"
39138,"343.31","Medium"
39139,"83.74","Medium"
39140,"315.71","Medium"
39141,"228.62","Medium"
39142,"169.97","Medium"
39143,"362.8","Medium"
39144,"203.11","Medium"
39145,"92.31","Medium"
39146,"421.12","Medium"
39147,"84.62","Medium"
39148,"168.16","Medium"
39149,"191.8","Medium"
39150,"248.75","Medium"
39151,"183.91","Medium"
39152,"239.74","Medium"
39153,"156.81","Medium"
39154,"42.47","Small"
39155,"218.98","Medium"
39156,"116.46","Medium"
39157,"242.08","Medium"
39158,"40.12","Small"
39159,"102.94","Medium"
39160,"247.92","Medium"
39161,"304.9","Medium"
39162,"368.72","Medium"
39163,"68.5","Medium"
39164,"223.42","Medium"
39165,"401.12","Medium"
39166,"401.53","Medium"
39167,"36.05","Small"
39168,"245.99","Medium"
39169,"216.59","Medium"
39170,"241.99","Medium"
39171,"207.14","Medium"
39172,"397.63","Medium"
39173,"283.48","Medium"
39174,"232.69","Medium"
39175,"102.86","Medium"
39176,"160.62","Medium"
39177,"188.86","Medium"
39178,"169.37","Medium"
39179,"144.36","Medium"
39180,"81.5","Medium"
39181,"273.9","Medium"
39182,"137.76","Medium"
39183,"290.89","Medium"
39184,"277.48","Medium"
39185,"265.82","Medium"
39186,"112.55","Medium"
39187,"258.85","Medium"
39188,"200.77","Medium"
39189,"326.04","Medium"
39190,"248.32","Medium"
39191,"199.13","Medium"
39192,"289.14","Medium"
39193,"294.38","Medium"
39194,"47.74","Small"
39195,"225.59","Medium"
39196,"84.87","Medium"
39197,"288.74","Medium"
39198,"163.34","Medium"
39199,"106.41","Medium"
39200,"172.75","Medium"
39201,"301.68","Medium"
39202,"30.36","Small"
39203,"224.88","Medium"
39204,"305.04","Medium"
39205,"306.62","Medium"
39206,"153.56","Medium"
39207,"90.78","Medium"
39208,"226.96","Medium"
39209,"161.1","Medium"
39210,"315.84","Medium"
39211,"366.2","Medium"
39212,"96.96","Medium"
39213,"221.92","Medium"
39214,"234.91","Medium"
39215,"138.93","Medium"
39216,"203.59","Medium"
39217,"373.25","Medium"
39218,"123.25","Medium"
39219,"273.91","Medium"
39220,"268.66","Medium"
39221,"31.16","Small"
39222,"291.28","Medium"
39223,"103.98","Medium"
39224,"351.3","Medium"
39225,"164.07","Medium"
39226,"219.75","Medium"
39227,"372.72","Medium"
39228,"243.91","Medium"
39229,"361.89","Medium"
39230,"137.98","Medium"
39231,"512.5750171083897","Large"
39232,"169.48","Medium"
39233,"303.38","Medium"
39234,"141.59","Medium"
39235,"212.59","Medium"
39236,"203.87","Medium"
39237,"64.7","Medium"
39238,"275.09","Medium"
39239,"135.24","Medium"
39240,"248.82","Medium"
39241,"173.84","Medium"
39242,"283.28","Medium"
39243,"303.14","Medium"
39244,"239.54","Medium"
39245,"55.87","Medium"
39246,"266.68","Medium"
39247,"218.85","Medium"
39248,"68.55","Medium"
39249,"458.72","Medium"
39250,"275.06","Medium"
39251,"80.5","Medium"
39252,"11.43","Small"
39253,"31.01","Small"
39254,"280.85","Medium"
39255,"166.53","Medium"
39256,"8.95","Small"
39257,"138.55","Medium"
39258,"98.42","Medium"
39259,"157.96","Medium"
39260,"80.17","Medium"
39261,"288.25","Medium"
39262,"269.84","Medium"
39263,"115.18","Medium"
39264,"161.8","Medium"
39265,"280.65","Medium"
39266,"145.34","Medium"
39267,"95.92","Medium"
39268,"96","Medium"
39269,"13.2","Small"
39270,"104.33","Medium"
39271,"97.21","Medium"
39272,"234.9","Medium"
39273,"102.9","Medium"
39274,"274.44","Medium"
39275,"223.77","Medium"
39276,"58.36","Medium"
39277,"340.03","Medium"
39278,"147.45","Medium"
39279,"149.79","Medium"
39280,"131.77","Medium"
39281,"285.15","Medium"
39282,"98.63","Medium"
39283,"114.86","Medium"
39284,"95.35","Medium"
39285,"285.62","Medium"
39286,"166.03","Medium"
39287,"73.34","Medium"
39288,"501.8","Large"
39289,"158.68","Medium"
39290,"230.46","Medium"
39291,"311.78","Medium"
39292,"91.53","Medium"
39293,"448.87923324397445","Medium"
39294,"76.98","Medium"
39295,"226.1","Medium"
39296,"56.98","Medium"
39297,"111.08","Medium"
39298,"71.74","Medium"
39299,"160.2","Medium"
39300,"356.06","Medium"
39301,"256.33","Medium"
39302,"261.01","Medium"
39303,"264.63","Medium"
39304,"340.91","Medium"
39305,"273.01","Medium"
39306,"162.98","Medium"
39307,"287.02","Medium"
39308,"122.35","Medium"
39309,"262.52","Medium"
39310,"297.33","Medium"
39311,"262.78","Medium"
39312,"146.06","Medium"
39313,"539.65","Large"
39314,"297.02","Medium"
39315,"241.72","Medium"
39316,"11.24","Small"
39317,"150.7","Medium"
39318,"150.22","Medium"
39319,"960.1151414080504","Large"
39320,"184.06","Medium"
39321,"256.88","Medium"
39322,"163.63","Medium"
39323,"153.12","Medium"
39324,"81.19","Medium"
39325,"214.46","Medium"
39326,"303.89","Medium"
39327,"226.74","Medium"
39328,"235.4","Medium"
39329,"170.06","Medium"
39330,"84.14","Medium"
39331,"146.72","Medium"
39332,"242.89","Medium"
39333,"188.02","Medium"
39334,"206.56","Medium"
39335,"349.52","Medium"
39336,"255.22","Medium"
39337,"212.4","Medium"
39338,"72.18","Medium"
39339,"246.69","Medium"
39340,"186.03","Medium"
39341,"312.25","Medium"
39342,"310.51","Medium"
39343,"202.84","Medium"
39344,"209.08","Medium"
39345,"166.22","Medium"
39346,"153.39","Medium"
39347,"221.76","Medium"
39348,"72.29","Medium"
39349,"131.88","Medium"
39350,"1169.8352647993152","Large"
39351,"239.65","Medium"
39352,"356.14","Medium"
39353,"221.47","Medium"
39354,"230.02","Medium"
39355,"12.74","Small"
39356,"97.97","Medium"
39357,"312.73","Medium"
39358,"493.57","Medium"
39359,"74.56","Medium"
39360,"254.05","Medium"
39361,"1197.0661577962346","Large"
39362,"286.16","Medium"
39363,"148.44","Medium"
39364,"374.24","Medium"
39365,"221.74","Medium"
39366,"90.32","Medium"
39367,"889.9724222232123","Large"
39368,"293.06","Medium"
39369,"120.38","Medium"
39370,"190.92","Medium"
39371,"233.25","Medium"
39372,"121.56","Medium"
39373,"202.15","Medium"
39374,"91.59","Medium"
39375,"61.85","Medium"
39376,"294.68","Medium"
39377,"217.18","Medium"
39378,"226.43","Medium"
39379,"287.16","Medium"
39380,"279.11","Medium"
39381,"368.7","Medium"
39382,"108.13","Medium"
39383,"242.77","Medium"
39384,"52.29","Medium"
39385,"183.45","Medium"
39386,"66.08","Medium"
39387,"316.71","Medium"
39388,"247.61","Medium"
39389,"159.95","Medium"
39390,"350.21","Medium"
39391,"271.22","Medium"
39392,"249.94","Medium"
39393,"269.37","Medium"
39394,"285.39","Medium"
39395,"226.61","Medium"
39396,"270.59","Medium"
39397,"56.02","Medium"
39398,"177.15","Medium"
39399,"208.35","Medium"
39400,"359.98","Medium"
39401,"456.91","Medium"
39402,"193.34","Medium"
39403,"81.57","Medium"
39404,"196.66","Medium"
39405,"156.7","Medium"
39406,"142.48","Medium"
39407,"379.7","Medium"
39408,"198.32","Medium"
39409,"95.43","Medium"
39410,"44.42","Small"
39411,"147.08","Medium"
39412,"274.56","Medium"
39413,"111.89","Medium"
39414,"144.51","Medium"
39415,"436.16","Medium"
39416,"269.72","Medium"
39417,"204.98","Medium"
39418,"133.93","Medium"
39419,"46.27","Small"
39420,"340.68","Medium"
39421,"295.47","Medium"
39422,"105.9","Medium"
39423,"112.06","Medium"
39424,"247.42","Medium"
39425,"224.75","Medium"
39426,"104.36","Medium"
39427,"9.84","Small"
39428,"102.83","Medium"
39429,"79.75","Medium"
39430,"125.94","Medium"
39431,"323.96","Medium"
39432,"212.65","Medium"
39433,"310.48","Medium"
39434,"79.51","Medium"
39435,"178.13","Medium"
39436,"117.2","Medium"
39437,"276.82","Medium"
39438,"240.7","Medium"
39439,"156.24","Medium"
39440,"169.21","Medium"
39441,"298.23","Medium"
39442,"130.32","Medium"
39443,"204.57","Medium"
39444,"186.94","Medium"
39445,"242.23","Medium"
39446,"183.21","Medium"
39447,"303.27","Medium"
39448,"74.34","Medium"
39449,"196.2","Medium"
39450,"152.53","Medium"
39451,"133.2","Medium"
39452,"283.81","Medium"
39453,"85.86","Medium"
39454,"324.76","Medium"
39455,"185.46","Medium"
39456,"244.99","Medium"
39457,"112.82","Medium"
39458,"307.21","Medium"
39459,"397.38","Medium"
39460,"221.42","Medium"
39461,"129.06","Medium"
39462,"134.66","Medium"
39463,"145.46","Medium"
39464,"43.29","Small"
39465,"290.69","Medium"
39466,"108.04","Medium"
39467,"290.32","Medium"
39468,"163.99","Medium"
39469,"373.88","Medium"
39470,"150.46","Medium"
39471,"120.21","Medium"
39472,"307.66","Medium"
39473,"41.95","Small"
39474,"93","Medium"
39475,"286.55","Medium"
39476,"124.9","Medium"
39477,"319.17","Medium"
39478,"142.81","Medium"
39479,"571.0653240652176","Large"
39480,"2165.2580212882885","Large"
39481,"92.18","Medium"
39482,"113.94","Medium"
39483,"306.43","Medium"
39484,"470.04","Medium"
39485,"65.13","Medium"
39486,"17.4","Small"
39487,"228.45","Medium"
39488,"409.58","Medium"
39489,"258.03","Medium"
39490,"294.83","Medium"
39491,"197.52","Medium"
39492,"54.22","Medium"
39493,"169.55","Medium"
39494,"285.84","Medium"
39495,"304.39","Medium"
39496,"145.37","Medium"
39497,"69.04","Medium"
39498,"258.77","Medium"
39499,"329.97","Medium"
39500,"349.62","Medium"
39501,"64.26","Medium"
39502,"328.66","Medium"
39503,"317.14","Medium"
39504,"190.95","Medium"
39505,"91.68","Medium"
39506,"267.66","Medium"
39507,"1687.8985336667636","Large"
39508,"194.81","Medium"
39509,"319.52","Medium"
39510,"61.19","Medium"
39511,"91.65","Medium"
39512,"267.48","Medium"
39513,"159.05","Medium"
39514,"227.39","Medium"
39515,"255.4","Medium"
39516,"496.28","Medium"
39517,"22.86","Small"
39518,"266.01","Medium"
39519,"1086.98411310255","Large"
39520,"300.53","Medium"
39521,"254.48","Medium"
39522,"196.52","Medium"
39523,"187.18","Medium"
39524,"183.27","Medium"
39525,"47.71","Small"
39526,"194.1","Medium"
39527,"212.19","Medium"
