transaction_id,customer_id,merchant_id,card_id,amount,timestamp,transaction_type,is_fraud
35796,296,61,614,282.3,2025-10-19 01:56:28,POS,0
35797,293,77,610,169.44,2025-07-01 07:07:14,POS,0
35798,253,23,515,117.16,2025-10-27 22:18:11,Online,0
35799,496,94,1014,267.36,2025-07-01 09:45:22,Online,0
35800,335,136,692,281.74,2025-08-16 06:14:12,Online,0
35801,175,18,350,26.11,2025-10-21 13:59:03,POS,0
35802,155,31,307,154.69,2025-10-21 12:27:27,POS,0
35803,183,191,363,230.51,2025-07-25 05:25:42,Online,0
35804,593,30,1202,232.35,2025-07-24 08:57:58,Online,0
35805,565,113,1146,73.52,2025-07-03 02:56:25,Online,0
35806,459,60,938,315.4,2025-07-17 02:15:59,POS,0
35807,111,75,231,114.78,2025-10-21 12:48:35,POS,0
35808,433,144,892,30.44,2025-10-18 10:27:36,Online,0
35809,782,15,1579,237.66,2025-11-08 02:58:02,Online,0
35810,14,141,36,190.91,2025-08-23 00:13:15,Online,0
35811,418,119,857,168.34,2025-10-01 23:37:08,Online,0
35812,538,161,1096,186.24,2025-07-24 03:57:52,POS,0
35813,788,81,1591,376.93,2025-11-01 07:32:17,POS,0
35814,600,171,1217,376.74,2025-09-03 00:40:07,POS,0
35815,425,148,873,23.81,2025-09-06 19:48:24,POS,0
35816,732,100,1475,357.24,2025-07-13 19:01:13,Online,0
35817,655,48,1322,262.21,2025-09-19 15:37:13,Online,0
35818,368,149,759,127.87,2025-08-29 02:59:32,POS,0
35819,211,42,418,534.0539632390652,2025-10-04 00:09:11,Online,1
35820,178,197,354,212.69,2025-08-03 14:12:40,POS,0
35821,537,198,1094,51.4,2025-10-23 02:09:51,POS,0
35822,694,75,1395,72.91,2025-07-31 15:47:55,Online,0
35823,646,155,1308,232.15,2025-08-05 01:45:48,Online,0
35824,40,25,90,127.41,2025-09-18 12:41:54,Online,0
35825,797,190,1611,217.24,2025-10-16 08:11:56,POS,0
35826,400,126,826,342.82,2025-05-30 05:52:37,POS,0
35827,495,181,1012,82.94,2025-10-11 16:06:17,POS,0
35828,78,141,164,368.45,2025-06-28 13:30:53,POS,0
35829,469,76,957,209.03,2025-06-18 06:22:13,POS,0
35830,353,40,730,117.16,2025-05-22 14:01:34,POS,0
35831,382,171,786,288.23,2025-05-30 14:23:59,Online,0
35832,732,191,1475,284.85,2025-07-20 05:27:55,Online,0
35833,606,185,1224,62.45,2025-08-27 20:51:37,Online,0
35834,498,122,1020,222.42,2025-11-03 12:46:14,POS,0
35835,524,39,1070,221.74,2025-08-09 20:33:23,POS,0
35836,311,180,646,144.31,2025-05-30 21:56:27,POS,0
35837,13,160,33,325.07,2025-07-27 08:04:18,POS,0
35838,370,18,762,242.02,2025-09-24 09:30:57,Online,0
35839,575,79,1166,262.75,2025-07-29 20:07:58,Online,0
35840,93,133,200,319.67,2025-08-04 20:31:49,Online,0
35841,151,84,302,360.86,2025-06-18 00:49:02,Online,0
35842,66,141,139,228.94,2025-06-06 03:28:02,Online,0
35843,474,142,967,233.52,2025-11-11 04:21:50,POS,0
35844,456,74,933,150.87,2025-09-15 14:36:16,POS,0
35845,350,121,726,266.07,2025-06-22 23:33:16,Online,0
35846,92,86,198,187.4,2025-08-29 04:37:18,POS,0
35847,392,9,809,196.32,2025-06-01 04:50:37,POS,0
35848,391,82,805,13.28,2025-05-30 23:02:12,POS,0
35849,194,32,388,39.22,2025-08-02 04:21:40,POS,0
35850,740,173,1496,323.55,2025-08-14 21:23:34,POS,0
35851,420,43,862,189.49,2025-05-25 15:06:06,POS,0
35852,747,180,1508,180.44,2025-10-21 18:17:12,POS,0
35853,619,12,1252,18.33,2025-10-23 15:58:41,Online,0
35854,178,68,355,288.97,2025-07-02 10:27:13,POS,0
35855,625,103,1266,28.53,2025-08-18 03:58:18,POS,0
35856,435,2,894,260.6,2025-11-11 23:12:12,Online,0
35857,85,69,182,192.42,2025-07-20 10:51:59,Online,0
35858,731,174,1474,59.83,2025-09-29 23:50:33,POS,0
35859,213,175,423,164.69,2025-08-23 00:21:41,Online,0
35860,681,197,1373,214.11,2025-08-07 19:37:25,POS,0
35861,325,151,675,411.65,2025-10-13 12:35:40,Online,0
35862,621,123,1258,204.04,2025-11-06 22:08:13,POS,0
35863,47,40,105,26.98,2025-09-05 08:16:34,Online,0
35864,465,53,950,138.33,2025-09-05 18:59:53,Online,0
35865,741,161,1498,367.92,2025-10-30 06:19:05,Online,0
35866,265,139,541,314.73,2025-09-30 09:33:41,Online,0
35867,699,100,1402,258.34,2025-11-11 03:35:52,POS,0
35868,520,157,1063,107.22,2025-06-26 12:16:37,POS,0
35869,612,3,1236,99.28,2025-06-08 11:16:46,POS,0
35870,572,52,1161,133.04,2025-08-18 15:35:08,Online,0
35871,434,127,893,255.33,2025-07-12 19:16:43,Online,0
35872,90,121,194,182.74,2025-06-04 20:27:21,POS,0
35873,152,142,303,189.27,2025-09-13 02:25:09,Online,0
35874,176,63,352,306.39,2025-08-20 14:26:40,Online,0
35875,588,11,1191,84.9,2025-07-21 00:57:24,Online,0
35876,139,5,280,148.88,2025-06-06 10:19:56,POS,0
35877,737,1,1489,40.48,2025-05-17 17:20:57,Online,0
35878,151,109,302,360.14,2025-10-09 10:45:33,POS,0
35879,789,187,1594,137.82,2025-07-04 09:52:38,POS,0
35880,697,172,1398,397.14,2025-10-31 12:32:33,Online,0
35881,724,153,1454,116.02,2025-07-23 20:51:21,POS,0
35882,418,61,858,130.39,2025-07-24 05:24:18,POS,0
35883,791,13,1597,370.98,2025-09-27 08:57:03,Online,0
35884,727,40,1462,124.03,2025-07-05 04:16:22,Online,0
35885,490,6,1001,285.09,2025-05-19 03:38:48,Online,0
35886,678,65,1368,329.44,2025-10-18 23:56:00,Online,0
35887,564,170,1145,78.11,2025-07-18 15:15:52,POS,0
35888,572,94,1161,181.84,2025-07-06 01:29:01,Online,0
35889,543,195,1104,251.64,2025-07-11 10:46:41,POS,0
35890,242,166,492,225.5,2025-09-18 12:14:30,POS,0
35891,65,48,138,248.6,2025-05-27 23:18:40,POS,0
35892,197,169,391,298.3,2025-10-04 13:55:25,POS,0
35893,168,133,336,43.22,2025-11-06 18:23:52,Online,0
35894,310,154,643,269.93,2025-06-29 07:30:18,Online,0
35895,334,200,691,234.18,2025-10-12 03:03:29,POS,0
35896,654,113,1321,210.07,2025-11-10 00:05:50,Online,0
35897,740,37,1497,31.66,2025-11-11 12:00:08,Online,0
35898,729,180,1468,168.39,2025-10-16 14:04:58,POS,0
35899,439,57,902,307.99,2025-06-26 12:21:22,Online,0
35900,440,9,905,81.43,2025-11-06 13:05:34,POS,0
35901,354,31,731,137.79,2025-05-16 23:26:59,Online,0
35902,167,104,333,61.36,2025-09-17 23:21:47,POS,0
35903,322,6,669,239.74,2025-05-28 13:12:22,POS,0
35904,576,55,1167,130.88,2025-09-03 17:40:50,POS,0
35905,549,56,1116,234.37,2025-10-29 09:58:11,POS,0
35906,45,170,102,221.37,2025-05-29 23:55:42,Online,0
35907,20,1,52,224.78,2025-10-04 11:22:47,POS,0
35908,525,188,1071,245.65,2025-06-10 03:14:09,Online,0
35909,581,159,1177,281.17,2025-08-06 01:17:13,POS,0
35910,315,153,656,126.95,2025-10-22 08:40:31,Online,0
35911,165,149,330,218.86,2025-08-20 06:47:38,POS,0
35912,188,109,378,413.97,2025-10-16 00:06:15,POS,0
35913,429,64,885,169.97,2025-08-12 17:21:41,POS,0
35914,517,72,1059,257.01,2025-06-19 13:43:49,POS,0
35915,665,145,1342,56.31,2025-10-27 13:22:04,POS,0
35916,664,112,1341,467.02,2025-08-21 07:54:25,POS,0
35917,751,199,1517,149.76,2025-10-14 18:37:42,POS,0
35918,644,73,1304,151.73,2025-05-21 04:00:02,Online,0
35919,297,18,617,172.46,2025-07-12 16:33:07,Online,0
35920,516,187,1057,380.4975542864685,2025-07-14 20:12:08,Online,1
35921,569,167,1155,302.35,2025-10-09 13:42:31,POS,0
35922,336,119,693,309.78,2025-08-26 12:35:05,POS,0
35923,614,124,1243,159.74,2025-11-01 10:51:50,POS,0
35924,614,11,1243,40.2,2025-08-22 19:16:00,POS,0
35925,664,57,1341,144.61,2025-09-13 06:41:07,POS,0
35926,515,84,1055,262.41,2025-06-21 04:47:19,Online,0
35927,261,116,535,161.88,2025-11-05 04:14:20,POS,0
35928,787,1,1590,182.47,2025-11-04 19:08:52,Online,0
35929,533,122,1087,23.54,2025-11-10 22:00:36,Online,0
35930,622,154,1259,27.64,2025-06-19 08:54:22,POS,0
35931,557,168,1134,242.39,2025-08-21 02:12:18,POS,0
35932,238,19,481,71.74,2025-05-23 21:55:30,POS,0
35933,229,189,457,285.82,2025-10-01 22:41:02,Online,0
35934,25,95,60,136.68,2025-07-24 17:18:02,POS,0
35935,415,33,853,323.36,2025-07-06 13:39:36,Online,0
35936,338,81,698,58.58,2025-07-06 08:15:32,Online,0
35937,705,197,1416,347.62,2025-06-29 01:32:42,POS,0
35938,569,187,1156,150.53,2025-10-19 15:24:22,Online,0
35939,627,113,1270,253.79,2025-07-28 12:01:48,POS,0
35940,737,188,1490,187.23,2025-09-30 19:44:32,Online,0
35941,469,133,957,202.71,2025-07-03 23:37:28,POS,0
35942,68,23,144,19.94,2025-07-11 04:43:57,Online,0
35943,52,4,116,302.54,2025-09-26 06:36:16,POS,0
35944,668,37,1350,374.43,2025-07-26 17:52:45,POS,0
35945,205,154,409,179.8,2025-10-30 14:34:52,POS,0
35946,514,174,1052,283.36,2025-07-22 12:40:06,Online,0
35947,772,2,1556,309.39,2025-09-05 22:34:40,POS,0
35948,252,57,514,88.13,2025-08-08 15:17:21,Online,0
35949,754,61,1523,227.08,2025-10-28 19:37:41,Online,0
35950,150,37,298,337.32,2025-09-24 10:12:14,Online,0
35951,379,5,780,202.09,2025-11-05 22:22:57,Online,0
35952,342,39,708,25.39,2025-10-06 02:45:45,Online,0
35953,282,2,586,194.92,2025-06-02 01:53:09,POS,0
35954,444,106,912,196.4,2025-06-23 14:46:13,Online,0
35955,755,25,1527,302.0,2025-05-30 06:41:49,POS,0
35956,280,90,583,426.81,2025-08-19 13:36:26,Online,0
35957,762,36,1536,268.52,2025-08-18 09:20:40,POS,0
35958,55,39,123,239.3,2025-08-28 02:37:50,POS,0
35959,386,78,795,24.93,2025-07-28 07:31:52,POS,0
35960,470,129,958,206.97,2025-07-18 10:34:36,POS,0
35961,380,23,781,141.26,2025-10-07 06:26:15,Online,0
35962,407,176,837,147.16,2025-08-12 07:09:57,Online,0
35963,476,49,970,45.27,2025-09-07 15:53:57,Online,0
35964,30,98,74,134.48,2025-08-28 23:40:46,Online,0
35965,184,2,367,129.36,2025-08-12 10:18:02,POS,0
35966,133,48,269,203.22,2025-08-29 16:57:49,Online,0
35967,414,155,850,110.33,2025-07-29 06:02:28,POS,0
35968,28,129,68,349.46,2025-05-21 03:57:12,Online,0
35969,35,87,81,60.74,2025-05-27 12:03:19,POS,0
35970,444,24,912,280.62,2025-07-08 13:03:47,Online,0
35971,178,14,354,221.1,2025-09-06 17:45:30,Online,0
35972,382,97,785,255.71,2025-10-18 10:27:19,POS,0
35973,578,183,1171,240.54,2025-09-02 16:54:35,POS,0
35974,752,9,1518,195.14,2025-08-21 15:30:42,POS,0
35975,762,200,1536,54.9,2025-08-07 08:48:28,Online,0
35976,679,147,1371,10.87,2025-07-15 08:09:42,Online,0
35977,120,16,244,177.45,2025-09-25 19:21:03,POS,0
35978,19,120,47,361.56,2025-09-09 15:03:02,POS,0
35979,294,1,611,161.7,2025-06-20 12:45:18,Online,0
35980,211,89,418,112.71,2025-10-30 18:48:59,POS,0
35981,175,130,350,289.49,2025-06-23 12:23:53,POS,0
35982,287,5,597,229.92,2025-08-17 02:08:29,POS,0
35983,335,102,692,182.94,2025-09-20 23:37:07,Online,0
35984,137,82,277,191.75,2025-07-23 06:02:14,Online,0
35985,48,110,106,235.7,2025-09-22 01:45:10,Online,0
35986,774,29,1560,100.66,2025-06-24 15:56:30,Online,0
35987,531,89,1085,292.52,2025-08-20 14:48:21,Online,0
35988,127,82,256,193.99,2025-07-06 13:51:01,Online,0
35989,672,62,1358,296.42,2025-10-13 22:32:34,POS,0
35990,680,142,1372,307.71,2025-10-22 11:29:03,Online,0
35991,500,41,1024,336.55,2025-10-06 03:24:47,POS,0
35992,258,190,525,118.69,2025-07-07 13:13:07,Online,0
35993,377,73,775,213.69,2025-09-16 09:54:26,POS,0
35994,325,118,674,262.58,2025-07-18 11:02:48,POS,0
35995,713,131,1433,474.01,2025-10-03 03:56:59,POS,0
35996,636,74,1286,352.31,2025-08-22 13:13:41,POS,0
35997,84,184,179,260.43,2025-08-18 02:08:15,Online,0
35998,136,174,275,164.59,2025-08-24 13:50:15,Online,0
35999,756,28,1528,45.71,2025-08-14 17:37:47,Online,0
36000,590,191,1195,220.45,2025-06-26 11:26:55,Online,0
36001,684,166,1378,253.48,2025-05-19 13:53:50,Online,0
36002,542,94,1102,182.29,2025-10-28 08:43:33,Online,0
36003,168,128,335,215.02,2025-10-20 13:08:36,Online,0
36004,505,161,1034,138.5,2025-09-17 07:54:34,POS,0
36005,186,132,370,247.05,2025-07-14 03:51:44,Online,0
36006,97,14,206,128.37,2025-07-26 03:25:53,POS,0
36007,9,153,21,568.3547670744109,2025-11-04 14:11:03,Online,1
36008,473,153,966,322.51,2025-06-14 23:51:32,Online,0
36009,619,43,1252,301.82,2025-08-23 02:33:35,Online,0
36010,700,194,1404,247.94,2025-09-04 01:13:41,POS,0
36011,664,127,1341,30.32,2025-11-12 14:28:09,Online,0
36012,191,24,384,59.95,2025-10-29 00:20:17,Online,0
36013,42,61,94,54.15,2025-10-21 18:48:20,POS,0
36014,69,53,145,203.86,2025-09-26 19:58:23,Online,0
36015,649,135,1312,2502.0611641730216,2025-07-17 09:48:16,POS,1
36016,660,88,1331,310.14,2025-05-17 16:39:37,POS,0
36017,467,144,954,132.71,2025-10-25 00:03:14,POS,0
36018,567,51,1150,310.43,2025-07-10 18:49:56,POS,0
36019,746,17,1506,86.68,2025-09-01 23:27:52,Online,0
36020,538,23,1095,206.47,2025-08-23 17:14:46,POS,0
36021,269,108,550,58.72,2025-09-15 20:37:46,POS,0
36022,344,6,713,89.29,2025-08-31 03:22:45,Online,0
36023,277,42,575,36.07,2025-08-16 19:37:49,Online,0
36024,540,14,1100,192.91,2025-10-19 22:49:59,Online,0
36025,368,30,759,249.72,2025-08-04 17:58:35,Online,0
36026,581,130,1176,217.01,2025-11-04 05:59:41,POS,0
36027,753,82,1521,92.52,2025-09-19 05:40:13,Online,0
36028,658,111,1328,173.27409061211364,2025-07-14 10:18:01,Online,1
36029,193,20,387,53.55,2025-09-20 01:57:37,POS,0
36030,612,39,1237,102.11,2025-07-16 19:51:39,POS,0
36031,463,163,946,195.51,2025-11-07 10:51:56,Online,0
36032,338,108,698,302.87,2025-10-18 13:07:16,POS,0
36033,414,133,850,125.49,2025-08-28 03:15:59,Online,0
36034,630,139,1276,58.1,2025-08-25 14:19:17,POS,0
36035,43,8,95,184.83,2025-09-29 06:15:26,POS,0
36036,343,103,710,343.31,2025-08-24 04:07:04,POS,0
36037,371,178,765,87.46,2025-06-18 15:56:39,Online,0
36038,17,65,44,296.37,2025-09-24 00:11:14,POS,0
36039,697,16,1398,80.45,2025-10-01 15:30:53,POS,0
36040,452,196,923,65.62,2025-11-11 01:28:43,Online,0
36041,202,194,401,184.62,2025-09-28 21:39:57,POS,0
36042,223,132,445,95.07,2025-07-24 14:36:40,POS,0
36043,283,44,587,289.62,2025-06-25 20:39:52,POS,0
36044,497,155,1017,227.89,2025-08-13 04:37:41,POS,0
36045,790,11,1595,94.86,2025-11-13 23:15:14,Online,0
36046,357,162,737,63.78,2025-08-28 04:40:30,POS,0
36047,268,60,548,219.63,2025-07-23 04:41:55,Online,0
36048,745,73,1504,312.02,2025-08-15 12:22:12,Online,0
36049,114,72,234,21.53,2025-05-20 07:50:51,POS,0
36050,39,33,87,208.12,2025-08-08 11:16:28,POS,0
36051,280,63,582,289.16,2025-10-17 10:17:50,Online,0
36052,569,14,1154,208.24,2025-07-19 20:42:51,Online,0
36053,273,173,562,257.33,2025-09-26 23:06:20,Online,0
36054,236,29,475,282.96,2025-09-04 10:26:29,Online,0
36055,711,39,1429,52.65,2025-07-17 09:53:40,POS,0
36056,227,19,453,426.39,2025-10-09 02:28:51,POS,0
36057,608,151,1229,92.16,2025-08-31 10:27:43,Online,0
36058,14,141,35,149.53,2025-08-01 01:09:56,Online,0
36059,577,143,1170,232.58,2025-06-29 00:30:22,POS,0
36060,533,50,1087,310.15,2025-09-11 03:54:02,POS,0
36061,532,143,1086,189.6,2025-06-06 07:47:45,Online,0
36062,406,160,836,171.49,2025-05-30 08:38:12,Online,0
36063,685,143,1381,157.61,2025-08-14 22:04:08,POS,0
36064,492,21,1004,327.44,2025-06-16 06:55:47,Online,0
36065,442,110,909,237.54,2025-07-11 04:40:01,Online,0
36066,69,82,146,53.0,2025-10-12 17:03:53,POS,0
36067,608,138,1230,234.68,2025-11-08 23:52:06,Online,0
36068,247,88,503,192.5,2025-06-06 20:32:23,Online,0
36069,110,160,229,214.88,2025-07-22 14:44:53,POS,0
36070,781,26,1577,225.1,2025-06-10 22:00:40,Online,0
36071,627,96,1270,205.85,2025-07-14 05:55:48,POS,0
36072,531,46,1085,26.03,2025-10-20 18:06:21,POS,0
36073,573,72,1162,409.6,2025-07-03 03:41:46,Online,0
36074,470,164,960,320.06,2025-06-12 22:34:57,Online,0
36075,757,4,1529,51.23,2025-08-14 16:54:10,Online,0
36076,230,57,458,263.52,2025-09-15 09:52:14,Online,0
36077,705,133,1415,122.36,2025-06-24 22:27:46,POS,0
36078,270,32,554,157.41,2025-05-19 01:16:08,POS,0
36079,115,11,236,279.53,2025-06-04 12:54:39,Online,0
36080,567,8,1150,303.91,2025-10-02 12:33:54,POS,0
36081,716,84,1440,211.22,2025-08-08 21:37:42,POS,0
36082,674,10,1363,112.95,2025-10-05 19:08:48,Online,0
36083,103,82,219,109.41,2025-08-09 04:58:47,Online,0
36084,97,65,206,231.05,2025-05-27 18:38:57,Online,0
36085,242,199,492,148.16,2025-07-07 02:53:30,Online,0
36086,536,75,1091,471.75,2025-07-23 13:28:43,Online,0
36087,541,195,1101,200.34,2025-09-27 09:15:28,Online,0
36088,150,68,299,155.47,2025-06-26 04:21:43,POS,0
36089,481,188,979,78.17,2025-06-21 19:49:37,Online,0
36090,425,128,872,120.23,2025-10-11 16:24:07,Online,0
36091,511,69,1043,125.26,2025-05-24 22:11:37,Online,0
36092,32,197,76,164.08,2025-10-21 05:12:16,Online,0
36093,610,120,1233,174.88,2025-10-20 21:17:09,Online,0
36094,360,2,742,261.77,2025-09-25 16:28:38,POS,0
36095,504,155,1033,112.12,2025-10-10 20:38:37,POS,0
36096,198,81,395,74.22,2025-08-23 07:41:00,POS,0
36097,323,165,671,58.13,2025-06-30 00:07:53,POS,0
36098,147,143,293,62.15,2025-06-03 14:43:04,POS,0
36099,675,163,1364,104.65,2025-05-25 06:35:47,POS,0
36100,717,15,1441,226.48,2025-07-18 10:41:53,Online,0
36101,486,7,992,256.44,2025-07-19 14:31:34,Online,0
36102,505,111,1036,109.54,2025-08-30 08:22:25,Online,0
36103,114,131,234,110.52,2025-07-23 19:53:19,Online,0
36104,388,126,798,218.86,2025-06-01 06:39:47,POS,0
36105,155,155,307,114.2,2025-10-10 04:13:31,Online,0
36106,766,121,1543,88.75,2025-08-16 03:49:13,POS,0
36107,422,32,867,50.7,2025-08-04 20:38:42,Online,0
36108,80,57,171,308.28,2025-10-31 19:47:24,POS,0
36109,787,78,1590,493.83,2025-08-02 07:39:18,POS,0
36110,366,5,753,221.79,2025-07-04 06:23:30,POS,0
36111,743,116,1500,154.65,2025-07-08 11:18:54,POS,0
36112,717,198,1441,194.95,2025-10-07 15:26:30,POS,0
36113,320,139,664,267.02,2025-09-11 04:24:14,POS,0
36114,327,133,678,247.8,2025-08-26 09:30:09,POS,0
36115,625,177,1266,81.04,2025-07-07 23:59:38,Online,0
36116,210,56,417,91.35,2025-07-27 14:38:44,POS,0
36117,487,152,995,48.52,2025-07-06 19:13:58,Online,0
36118,779,162,1572,183.55,2025-09-26 05:21:44,Online,0
36119,534,12,1089,257.96,2025-07-24 04:13:43,Online,0
36120,308,75,641,299.77,2025-07-21 11:17:27,POS,0
36121,7,72,16,342.95,2025-06-12 13:20:52,Online,0
36122,341,173,705,196.68,2025-05-31 21:08:52,POS,0
36123,601,113,1218,61.26,2025-07-26 02:28:41,POS,0
36124,398,103,821,237.8,2025-11-05 23:19:50,POS,0
36125,139,23,280,295.61,2025-10-19 01:13:37,Online,0
36126,284,65,591,119.66,2025-06-17 10:44:47,Online,0
36127,575,62,1166,335.42,2025-08-25 15:16:55,POS,0
36128,233,60,465,159.94,2025-07-22 19:56:19,Online,0
36129,181,47,360,317.51,2025-10-01 13:42:50,Online,0
36130,283,36,587,126.7,2025-06-17 23:28:25,Online,0
36131,359,3,740,217.07,2025-09-02 20:15:18,Online,0
36132,241,65,490,1333.766453504196,2025-08-27 22:32:18,Online,1
36133,231,73,461,10.4,2025-06-08 10:00:01,POS,0
36134,269,55,551,304.38,2025-09-18 10:18:14,Online,0
36135,464,22,947,292.87,2025-06-08 08:59:24,POS,0
36136,732,154,1475,268.35,2025-10-20 03:44:51,POS,0
36137,746,132,1506,140.91,2025-10-08 07:29:43,POS,0
36138,371,66,766,59.48,2025-05-31 15:48:25,POS,0
36139,254,187,517,190.18,2025-10-31 13:31:43,Online,0
36140,251,167,511,202.87,2025-08-29 09:37:07,POS,0
36141,261,130,534,148.24,2025-08-01 20:03:38,POS,0
36142,694,162,1395,234.95,2025-07-28 21:28:02,POS,0
36143,183,128,363,286.07,2025-09-14 07:00:29,Online,0
36144,314,94,653,274.26,2025-05-29 12:52:46,POS,0
36145,102,28,217,131.67,2025-10-02 00:15:07,Online,0
36146,293,114,610,183.07,2025-11-10 04:03:59,POS,0
36147,34,200,79,129.66,2025-05-27 19:41:38,Online,0
36148,641,143,1299,253.51,2025-10-05 06:51:37,Online,0
36149,780,95,1575,291.03,2025-09-20 15:26:45,POS,0
36150,434,148,893,226.57,2025-09-21 13:19:53,Online,0
36151,791,73,1597,278.23,2025-08-14 08:30:54,POS,0
36152,571,101,1159,167.03,2025-06-28 08:42:23,Online,0
36153,699,38,1402,260.77,2025-10-02 22:50:22,Online,0
36154,163,135,325,283.64,2025-05-17 23:09:42,POS,0
36155,445,172,913,160.12,2025-09-15 08:20:04,Online,0
36156,505,153,1035,129.79,2025-09-19 10:20:04,POS,0
36157,125,126,252,159.53,2025-06-04 16:11:45,Online,0
36158,156,50,310,316.6,2025-10-23 19:13:27,Online,0
36159,11,90,27,215.08,2025-09-29 19:40:15,Online,0
36160,117,71,238,221.09,2025-09-11 07:21:27,Online,0
36161,35,124,81,98.76,2025-10-26 14:06:14,POS,0
36162,315,197,655,343.59,2025-07-18 10:36:26,POS,0
36163,55,114,123,211.61,2025-08-17 04:31:17,Online,0
36164,722,173,1451,146.63,2025-05-22 12:49:49,POS,0
36165,424,117,871,94.55,2025-05-27 11:10:05,POS,0
36166,554,109,1127,82.91,2025-11-04 10:16:37,POS,0
36167,285,45,592,206.68,2025-10-26 14:41:10,POS,0
36168,319,5,662,109.52,2025-06-14 18:53:11,POS,0
36169,392,193,809,188.33,2025-09-06 03:31:15,POS,0
36170,588,136,1192,287.13,2025-08-26 01:06:24,Online,0
36171,45,170,101,212.3,2025-08-19 14:01:55,POS,0
36172,91,13,196,87.28,2025-08-17 20:29:38,Online,0
36173,140,159,281,268.39,2025-08-08 22:58:23,POS,0
36174,298,80,619,184.88,2025-10-24 07:13:38,POS,0
36175,744,4,1502,46.05,2025-10-27 20:35:08,Online,0
36176,758,74,1531,147.9,2025-07-25 06:35:28,Online,0
36177,710,21,1427,261.0,2025-08-13 15:00:34,Online,0
36178,472,185,965,241.4,2025-09-20 10:32:16,POS,0
36179,70,67,147,123.19,2025-07-24 20:35:20,Online,0
36180,372,153,767,169.62,2025-07-13 13:47:32,POS,0
36181,345,167,715,355.3,2025-09-14 02:40:40,POS,0
36182,272,140,561,240.34,2025-11-11 13:26:36,POS,0
36183,80,133,170,57.39,2025-08-10 21:05:21,Online,0
36184,501,153,1025,182.38,2025-09-04 19:55:22,POS,0
36185,620,130,1254,471.3801467413835,2025-09-09 16:09:06,POS,1
36186,48,44,106,238.93,2025-08-23 09:10:49,POS,0
36187,392,89,810,184.24,2025-10-11 23:17:09,Online,0
36188,368,151,759,292.48,2025-06-22 21:32:07,Online,0
36189,703,167,1410,57.05,2025-07-29 22:15:52,POS,0
36190,760,28,1534,202.98,2025-07-10 17:57:43,Online,0
36191,161,127,319,294.11,2025-11-12 09:45:40,POS,0
36192,501,140,1025,297.57,2025-09-07 06:00:58,POS,0
36193,30,128,73,49.59,2025-06-14 15:33:44,Online,0
36194,24,183,59,64.55,2025-10-14 07:43:02,Online,0
36195,571,120,1160,244.19,2025-10-16 21:43:34,Online,0
36196,446,155,914,108.43,2025-07-04 13:33:01,Online,0
36197,335,187,692,136.27,2025-06-27 23:25:07,Online,0
36198,783,50,1581,272.75,2025-08-31 21:43:44,Online,0
36199,644,176,1303,239.96,2025-09-09 13:36:33,Online,0
36200,353,61,729,274.72,2025-06-24 00:54:25,POS,0
36201,696,187,1397,126.89,2025-07-27 12:42:20,Online,0
36202,45,119,101,64.26,2025-08-23 02:26:45,POS,0
36203,431,133,889,294.76,2025-06-01 17:43:20,Online,0
36204,698,29,1400,169.32,2025-09-10 04:01:59,Online,0
36205,308,165,641,76.57,2025-06-28 17:58:35,Online,0
36206,267,12,545,30.74,2025-06-05 11:38:45,Online,0
36207,751,88,1517,114.57,2025-07-30 20:56:00,POS,0
36208,115,16,236,202.71,2025-08-13 07:15:52,Online,0
36209,617,79,1247,162.33,2025-07-26 07:58:41,Online,0
36210,568,157,1153,86.19,2025-08-30 07:03:35,POS,0
36211,571,158,1160,91.07,2025-09-22 15:23:01,POS,0
36212,765,103,1542,237.54,2025-05-19 11:50:56,Online,0
36213,422,12,866,80.76,2025-10-09 12:20:27,POS,0
36214,571,73,1159,310.75,2025-09-06 13:46:09,POS,0
36215,702,6,1408,127.71,2025-07-09 20:33:23,POS,0
36216,39,143,88,308.2,2025-06-16 16:54:24,POS,0
36217,199,29,396,107.91,2025-11-11 07:32:55,POS,0
36218,96,128,205,226.37,2025-08-07 01:12:24,Online,0
36219,144,69,285,91.89,2025-10-19 13:20:07,Online,0
36220,88,75,189,55.92,2025-09-20 18:46:08,POS,0
36221,263,106,538,219.48,2025-08-07 10:48:41,Online,0
36222,117,4,238,250.84,2025-06-16 17:07:22,Online,0
36223,17,99,45,182.31,2025-09-02 05:53:05,Online,0
36224,510,59,1042,106.01,2025-10-12 12:15:56,POS,0
36225,471,3,962,269.6,2025-07-22 16:08:49,Online,0
36226,607,103,1226,211.34,2025-10-19 02:25:36,POS,0
36227,709,4,1423,19.51,2025-08-13 23:55:31,POS,0
36228,247,177,503,357.89,2025-06-20 21:42:05,POS,0
36229,758,109,1531,173.58,2025-05-28 07:42:43,POS,0
36230,538,196,1095,90.92,2025-09-07 13:32:52,Online,0
36231,586,194,1185,319.34,2025-05-22 16:33:35,POS,0
36232,712,18,1431,312.49,2025-06-03 16:34:03,POS,0
36233,290,84,605,170.41,2025-10-16 06:52:20,Online,0
36234,295,5,613,116.9,2025-10-10 22:49:58,POS,0
36235,634,168,1284,134.8,2025-07-26 11:39:54,Online,0
36236,99,189,211,184.91,2025-08-05 23:14:23,POS,0
36237,216,48,428,78.84,2025-07-09 15:36:17,POS,0
36238,17,138,43,394.87,2025-07-30 11:33:50,Online,0
